ID,Name,Nexus_File,rooted,type,method,scaling,Source
posterior-259,STATE_12500000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-260,STATE_19510000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-261,STATE_12180000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-262,STATE_2630000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-263,STATE_13230000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-264,STATE_4600000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-265,STATE_14370000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-266,STATE_4430000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-267,STATE_10690000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-268,STATE_5580000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-269,STATE_7000000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-270,STATE_17460000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-271,STATE_19590000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-272,STATE_10280000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-273,STATE_4060000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-274,STATE_12200000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-275,STATE_10590000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-276,STATE_14550000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-277,STATE_13630000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-278,STATE_5840000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-279,STATE_17700000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-280,STATE_3350000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-281,STATE_16690000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-282,STATE_12420000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-283,STATE_18450000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-284,STATE_5720000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-285,STATE_8700000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-286,STATE_18260000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-287,STATE_6270000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-288,STATE_3150000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-289,STATE_12120000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-290,STATE_16050000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-291,STATE_15800000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-292,STATE_11310000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-293,STATE_4310000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-294,STATE_5110000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-295,STATE_12170000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-296,STATE_10770000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-297,STATE_3050000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-298,STATE_19870000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-299,STATE_13090000,posterior.trees,true,sample,bayesian,years,Kitchen2009
